COMPANY;MES;ANO;VALOR;DATA_EMISSAO;NOTA
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;12;2020;5136,2625;04/01/21;6028
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;12;2020;5944,0575;06/01/21;71921
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;12;2020;16601,4;31/12/20;61482
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;12;2020;27139,755;04/01/21;20918
0f074171fb28ccc58f8761a2dce884108d92c1db5023767bae698f2b307a1791;12;2020;188,3325;04/01/21;17981
04e2efb50d949b55b419f86fd5aa38c6ab1ad239c0a45b999497d03a4a2b2dfb;12;2020;130716,585;04/01/21;13425
35ce1a065051168e36824c114aa1fc63f643e3fcd9c90ca14cc52ab9a9b527be;12;2020;4903,9275;06/01/21;1274
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;12;2020;201093,4875;04/01/21;18150
c545e8d6e41ea7e0dd07532d1f1cb4c12e9778140fa1a60065b8a9b04e5b63c8;12;2020;34431,1725;04/01/21;11610
37956109bf722b8417155c01783625e441550c09e0fc1d91dd6bf983453ace35;12;2020;246386,25;04/01/21;18237
0fa33f5fe1e69dbbf1f5ae7d4271c23d4cebd76b66da282db168cde82a0a68a7;12;2020;64467,45;04/01/21;19873
a8d11a09f77a6220f32a346234e8736f8a7bb6141a8f1cf07f8b6fdb31030425;12;2020;595792,8825;04/01/21;18268
654e16633394f9d98a60151a6221cb49282d5b178a338c816bcf7ce3ed2e645d;12;2020;62080,6125;04/01/21;18047
04e7332ff0dbda4829c0f3c092472da5717164ed96064b6d057cfd02748d4ff8;12;2020;128432,895;31/12/20;17905
fd3205080d0d45b09c9162d8a3ca14b61fe0d0c8ad1227d722926767c71b1597;12;2020;192649,3425;31/12/20;17903
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;12;2020;25876,5975;31/12/20;15477
c36ca8cef2aaa896eda0383a1a1af7df8b084b24e56c1e8c5c386d356ff3689d;12;2020;45271,47;31/12/20;72982
a88f77fbb1b9bc0c9f4c8a2d650e240c818fba02c7cf37151af6b594c7b519a3;12;2020;1352363,04;31/12/20;99026
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;12;2020;2728,86;05/01/21;19052
6e5083d53bf280287e75d646967cfea7a73e04c7a3b349b14ab82af84adc14a0;12;2020;38021,415;04/01/21;18012
61f35ffc7f1e1fe7ab15b576a008da59bcf82bb0c2940ab9ccf8f5b18d29873d;12;2020;59113,89;04/01/21;18119
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;12;2020;19359,66;31/12/20;115477
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;12;2020;9551,9625;31/12/20;132448
a2f2a2628fb145a8a6128f57ba023efec5d552f2d1ec7f3ec88d03434411720e;12;2020;116697,165;31/12/20;4090
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;12;2020;115802,85;31/12/20;67445
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;12;2020;5185,11;31/12/20;254953
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;12;2020;230487,915;31/12/20;14575
c872bd2dc895b7c6805acc5ecc0abdb62e574f4dd56f397b6096f8efc0699db6;12;2020;36725,3775;05/01/21;17963
d0ac63607a1b3610d3b176cc0fcc83bbcf81c5cec38245c6ba78997c66b6754d;12;2020;94381,35;31/12/20;17964
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;12;2020;110718,795;31/12/20;115541
cd132417c152f85602ab871148411f353a2cb4a4b38ad159a999a55bec4ddc3b;12;2020;482019,8475;30/12/19;6672
e2cb55bc2de2a4ac400500e51989fdcb3040162deb646f9cc46b07ac01fa09ed;12;2020;103084,455;30/12/19;6148
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;12;2020;50988,54;05/01/21;17982
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;12;2020;8563,6275;31/12/20;120450
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;12;2020;40015,7175;31/12/20;252992
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;12;2020;9691,3425;31/12/20;119467
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;12;2020;156822,72;05/01/21;149601
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;12;2020;370683,2775;05/01/21;150629
5df97ac7ee51d36d3e66f389976e3b1da0118406d43dca53880b47986b356162;12;2020;32176,59;06/01/21;4491
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;12;2020;34624,29;07/01/21;19734
471e0ed7fedbefe3e45789eaa4d7ca2eef69354dd4077d4718e88606fe589fc3;12;2020;94769,265;04/01/21;6078
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;12;2020;175231,005;07/01/21;17921
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;4;2022;91764,285;03/05/22;2934
61c61504181d2e6c8bf66ab9fcb25fdfb140c8d40e5e3f623bc817d4e0fc4b91;4;2022;335384,76;03/05/22;35888
22d9d5cffc8a719720bdb1842a4a625e22539fb14e09b719c49bda55a9c4bbd7;4;2022;70108,2525;03/05/22;35233
a482a0e428652dab263c14aca8dbc95c9a263e1b11b195f90efbc39d92827016;4;2022;254726,235;04/05/22;26582
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;4;2022;97749,135;03/05/22;35599
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;4;2022;32426,955;03/05/22;35820
bea410d04f41874bdd9a20431b1ac7f0596f1521ea27ae828f75fe13d157b417;4;2022;163633,2675;04/05/22;35873
2c92c75475931af9f18d26afafc7122da433432ffa334531cb88f40f3dd875da;4;2022;317792,94;03/05/22;36183
43df7b0fa6398254398f33e6a90df697687ade401dbd8329d879f07469268a98;4;2022;22501,8225;03/05/22;35653
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;9;2022;1264,7025;06/10/22;125171
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;8;2021;106860,5175;02/09/21;146576
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;9;2022;217826,0175;30/09/22;43333
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;11;2022;23091,3;08/12/22;255352
392ef1fb920cb300db67553e381e82657e6ae401ebeb987f1e19ea1ec1f6afe1;11;2022;53647,2375;08/12/22;34108
7a7fb45a80dfabfca72007b24f85936253cf81458a4b4ba3eb59fd9628fc799a;11;2022;5042,2875;12/12/22;44415
9812a3de0bdfd1a548e2c5935965d10a0738667516799d59da0be62af2f8588c;11;2022;19626,42;13/12/22;4863
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;11;2022;4596,2175;08/12/22;98555
7845dd621ee27982490cb075b933a3dd1e860848f3d78b0e2117d2bafb112305;11;2022;3520,6125;12/12/22;38520
b18b13e5bb1b1656d2dc6766e07ce8d76bc12c17a50f3159f2397d3f4ae04de5;12;2022;348231,585;02/01/23;19641
b8822095f4bad5fa007c4fec3ebb4cbdac1656ff609401e61c6c8f698cc9708d;12;2021;11348,5125;11/01/22;24994
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;9;2022;191,1675;06/10/22;126444
c9c4364be2a27be717cebf3ade3d3137e9fe978b25fe0d3da5c13f21e365b0a0;9;2022;72309,1875;30/09/22;43324
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;9;2022;92208,69;30/09/22;42405
6c65392df906255b7c79c1b887802bc922f818200db8c76ec53c1a76f5143b47;9;2022;73155,54;30/09/22;42363
bef150d5cfef95596f7243d9f1c66a205bf5eeca511461a76b83a2c242069235;9;2022;110207,325;30/09/22;43406
6e54ba0504e870c69594c2889f3f76c6f81520fed24c433ca862455ececa4750;9;2022;11546,7825;30/09/22;42375
0625e809aa0ba52848b030fe5353752d3816004601bd0be260371f25cc455b1e;9;2022;64915,455;06/10/22;257
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;9;2022;140219,565;06/10/22;41454
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;9;2022;3911,355;30/09/22;29835
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;9;2022;41198,2875;06/10/22;43275
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;9;2022;7322,9325;30/09/22;31374
43df7b0fa6398254398f33e6a90df697687ade401dbd8329d879f07469268a98;2;2022;22922,205;08/03/22;33392
a5ebefe1d23473e7971876a30c50fa2246bd1b22e9237da5d069a2990a39b245;2;2022;91302,0525;08/03/22;2449
af4ed271e23ce820f6cd9b9a0e13134abe96dfab6443359ac34ba3623ac792d4;2;2022;11438,145;08/03/22;36628
3dcb7ffbc2a750b828bf36a89aaf970bf009d5ade1073bfef7bceef2ecf46b82;2;2022;139576,545;08/03/22;33651
88d31b93730ed52eb740e5007487a2e9ca48f071d0071eaefaf42e123cb932db;2;2022;196267,1475;08/03/22;33359
2e2eda81b59ddb85ac6689cc7b89415a09201455f1f62afe55fb494b58882232;2;2022;405105,57;28/02/22;12170
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;2;2022;115686,435;08/03/22;106
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;2;2021;36978,585;01/03/21;22417
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;2;2021;36978,585;01/03/21;23179
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;2;2021;36978,5925;01/03/21;23178
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;2;2021;46904,76;01/03/21;23111
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;2;2021;46904,76;01/03/21;23112
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;2;2021;46904,76;01/03/21;22365
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;3;2021;91219,0425;02/04/21;3515
b8822095f4bad5fa007c4fec3ebb4cbdac1656ff609401e61c6c8f698cc9708d;3;2021;6440,97;15/04/21;14892
96ac7bc795e72bff08df0567863a10121b559563131930d74d2f86bd7c125751;3;2021;5445,315;15/04/21;28843
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;5;2021;91,47;01/06/21;11128
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;7;2021;3,945;02/08/21;13282
1fe80c8dfe8051d2cbba66946d8d3f38fc70b6c7ac44211363f67f96ee983112;3;2022;15017,7825;01/04/22;34961
da234e28d18b9cff96e5e5330bdde529bcbe2c4a131dc9efbd6d062a9bba5fa7;1;2021;338430,225;02/02/21;5076
5db1cd43f2bfbb2b48f8e0a19c6a0155ba2ab11d61aee1f8e248224b084bd8a8;1;2021;18413,0175;04/02/21;20056
a88f77fbb1b9bc0c9f4c8a2d650e240c818fba02c7cf37151af6b594c7b519a3;1;2021;31124,0025;31/01/21;101966
22d9d5cffc8a719720bdb1842a4a625e22539fb14e09b719c49bda55a9c4bbd7;1;2021;54830,52;04/02/21;19016
a88f77fbb1b9bc0c9f4c8a2d650e240c818fba02c7cf37151af6b594c7b519a3;1;2021;1325107,8975;31/01/21;101092
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;12;2021;2840,1825;31/12/21;31656
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;1;2022;209693,3775;09/02/22;31950
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;1;2022;61650,9525;09/02/22;33479
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;1;2022;52118,835;10/02/22;34431
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;2;2022;209640,7575;09/03/22;32826
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;2;2022;61635,555;09/03/22;34644
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;1;2021;215,565;08/02/21;57177
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;5;2022;63771,075;02/06/22;59376
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2022;7057521,8025;31/05/22;197567
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2022;84410,5425;31/05/22;198838
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;5;2022;57288,8775;01/06/22;36460
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;5;2022;75404,715;01/06/22;36494
0c8dc5cabccd367552341f7699add336791dafca08e8334dd7245d054cd4355b;5;2022;100013,01;01/06/22;36460
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;5;2022;82308,18;01/06/22;36515
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;5;2022;123719,3325;01/06/22;36896
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;5;2022;24544,4775;01/06/22;36512
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;4;2022;3135,2475;05/05/22;36477
548b175e8ebd96bf0a70e9da6c429307110a8a3499feac30ad15385094a443d1;5;2022;7276,59;02/06/22;8495
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2022;123031,7325;31/05/22;200040
35ce1a065051168e36824c114aa1fc63f643e3fcd9c90ca14cc52ab9a9b527be;5;2022;5666,655;02/06/22;19844
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;5;2022;41725,6425;01/06/22;36532
7fc28d40972b137fc1755fe0b9b1bc737fab0c1c142d1e31bfd6d46af3a2457d;5;2022;167560,905;01/06/22;3884
6026e21b5c87fcf23942e02b8ec677022ff32e60ba1568f9c1f3eb11e514869a;5;2022;155978,205;01/06/22;3884
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;5;2022;89539,6125;01/06/22;36495
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;5;2022;77734,1175;01/06/22;37369
4d8d418aafc8fd15dfaa5ec03b55d9ab5d262c457f9f47d595f32e674fe93f1d;5;2022;71675,655;03/06/22;7346
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;5;2022;1313532,9825;02/06/22;33029
ecce772718b1632237b4c4845f1ccc1ad8ea62f81e94664a079eb3d771bdf9ba;5;2022;118853,5425;02/06/22;11705
4aaaf1595bf1bc2b9953d64da5d804fcab0a6d18940d808c007be69c7626deed;5;2022;191615,97;02/06/22;26568
74ddb4d74ce7a0f1e9cf1e5ccb980c3c972d7c615be0ec1ad220345b3be4c623;5;2022;202541,9475;02/06/22;1465
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;5;2022;12375,3525;01/06/22;14102
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;5;2022;111376,815;01/06/22;20755
471e0ed7fedbefe3e45789eaa4d7ca2eef69354dd4077d4718e88606fe589fc3;5;2022;105640,2;01/06/22;24795
6e75e41386adae166aa3a3c374e883e355591a2f1830438569b3610c70f7a968;5;2022;25483,4175;01/06/22;17392
6e75e41386adae166aa3a3c374e883e355591a2f1830438569b3610c70f7a968;5;2022;25483,425;01/06/22;17393
6e75e41386adae166aa3a3c374e883e355591a2f1830438569b3610c70f7a968;5;2022;25483,4175;01/06/22;17391
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;5;2022;68686,5525;04/06/22;61862
7ad8fdf15491da3d88a5b7e335c787369f49fc6f9c41a793dc35025efa8cae11;9;2022;;;
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;10;2021;246025,035;08/11/21;503670
3dcb7ffbc2a750b828bf36a89aaf970bf009d5ade1073bfef7bceef2ecf46b82;10;2021;147091,8225;08/11/21;28684
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;10;2021;15995,7525;08/11/21;153163
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;10;2021;97629,2625;08/11/21;28615
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;10;2021;37099,8225;08/11/21;30177
c79c53924117ec71ea389ce1de03f00495a5a67d45ed5ac5fc67744827464f1b;10;2021;53183,025;08/11/21;30099
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;10;2021;7051,5675;08/11/21;84367
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;10;2021;17933,8275;08/11/21;502639
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;10;2021;68236,68;08/11/21;502760
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;10;2021;15722,7525;08/11/21;502749
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;10;2021;18726,3525;08/11/21;502750
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;10;2021;97899,495;08/11/21;153214
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;10;2021;7288,935;08/11/21;82468
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;10;2021;271,1925;09/11/21;86575
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;10;2021;475198,77;08/11/21;188097
ea71d6b861cca8d73dc2447cf91efd30c23b5432e2f8c60ad45514648b938e4d;10;2021;214034,4375;09/11/21;28281
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;10;2021;2001,3075;09/11/21;85471
6a46153f1a68a656a96d970de7935258802f22f837a767752c22a7d8d023f2d8;10;2021;11100,21;31/10/21;16591
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;10;2021;64933,3425;09/11/21;30099
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;10;2021;6854,6025;31/10/21;16399
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;10;2021;311963,2875;08/11/21;186897
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;11;2021;59496,135;06/12/21;32154
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;11;2021;37042,05;06/12/21;31288
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;11;2021;3371,88;06/12/21;30585
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;11;2021;7277,4225;06/12/21;83597
a918523961b65a5c1b939176a5108eba08834a7e4e9924d4e6fe6793fbdc3f6b;11;2021;6846,195;30/11/21;17511
bea410d04f41874bdd9a20431b1ac7f0596f1521ea27ae828f75fe13d157b417;11;2021;174258,2625;02/12/21;29697
6ea26cdf9f5a385f9a534276cd3e7e96032492b753d4a7252e704584bc3244a8;9;2022;36718,7775;03/10/22;1884
28348f16851bbfabb6a99734dde12f038690aa868dd246a2d8a395e1714b00b0;9;2022;;;
7845dd621ee27982490cb075b933a3dd1e860848f3d78b0e2117d2bafb112305;9;2022;3556,005;11/10/22;35578
a4c402e0a0e3dfceceac541b7b20e3ce5ca48b81036825c611df810e4b184516;11;2022;376559,0175;01/12/22;22378
e08334fc83e0a68caff92b234101093144ea6af3c86edb14e5e0bb74bc2ca194;11;2022;19588,635;02/12/22;46737
6e75e41386adae166aa3a3c374e883e355591a2f1830438569b3610c70f7a968;11;2022;39581,685;01/12/22;25188
f3ccb4c601296c5eb68b82ea48b440ee8dfa35fd6bc169657d4a6a8fba3c3fff;11;2022;126694,5075;01/12/22;45358
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;11;2022;149219,0025;03/12/22;13223
503a048720b15d4775b4c03a71b87624494193657500d478417b4f3058c2005b;11;2022;25628,4675;05/12/22;37334
9f92166005c86077f9cb6c11e7027631f5b2fd35235724a19346554a19298155;11;2022;124738,455;05/12/22;30715
ac2eef062ad563468b9982ffdfbac49dcecd59cced7886cf7ecd3c2bf1b90e63;11;2022;14493,5175;01/12/22;43313
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;11;2022;31169,76;01/12/22;44922
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;11;2022;70507,89;01/12/22;44547
7ce9774979ab72c2b2a923278b3990b07545ae65f9247f6945c90fc32b74834d;11;2022;19539,945;30/11/22;2863
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;11;2022;3899,34;05/12/22;357588
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;11;2022;27345,2925;03/12/22;9221
4009febb800765b661fef7eee44e0f755062da1b7551bcec91eb4a422517945f;11;2022;7,4325;26/11/22;5652
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;11;2022;2589065,8725;30/11/22;106396
02b86ffdcb29acfa21d048e795c652ca778fe05422b6c90a95e3ad2f1020d933;11;2022;88385,3475;30/11/22;35830
a5da86a7a614ef3bb5f560f59d230c0a10686c1cc9ff1610518b7f1941592b7f;11;2022;416029,0875;02/12/22;45057
4520aa1a004ba952de7ade3e3dad44cf0d66659ed34d8f30dd5c444bf780d7d6;11;2022;151111,44;30/11/22;28425
a2f2a2628fb145a8a6128f57ba023efec5d552f2d1ec7f3ec88d03434411720e;11;2022;84242,895;01/12/22;30529
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;11;2022;1794,42;05/12/22;45265
af4ed271e23ce820f6cd9b9a0e13134abe96dfab6443359ac34ba3623ac792d4;11;2022;7576,2;02/12/22;7861
612d1877cdf71dd21dfdb905878355e3d3975a6e79fefbdc0221b8a6a1d14cd1;7;2022;153243,8175;07/08/22;7243
a6f19f04c004ac29a20c904e1306f5fa7829c683b608c11d749c90ed9f236419;7;2022;736873,7925;01/08/22;39301
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;7;2022;15695,3775;02/08/22;157742
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;7;2022;274402,5675;04/08/22;210057
b7e0915805d9cfda3287eec418086c58877c5b28f9b5bc297a2766755bdb26ca;7;2022;909565,59;02/08/22;35478
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;7;2022;556285,545;02/08/22;40431
ac2eef062ad563468b9982ffdfbac49dcecd59cced7886cf7ecd3c2bf1b90e63;7;2022;14900,9625;01/08/22;38179
8945ccff89f9a7e70b6cf653b0245b9f1576dd6712dda62651bb4d87e35ed6bc;7;2022;73795,8;29/07/22;39809
6e54ba0504e870c69594c2889f3f76c6f81520fed24c433ca862455ececa4750;7;2022;11744,6775;29/07/22;39827
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;7;2022;321036,8175;02/08/22;56866
234de8b8aa11c8250a51609eab0f2b15513cb1ab6d192d68fbea320d9ddff45d;7;2022;26122,0575;01/08/22;3928
2a39109408dc2aa4d5ec3846984baf7e8c3e53aacc6fa259e082ceaceec57a0c;11;2022;263511,075;01/12/22;4119
6026e21b5c87fcf23942e02b8ec677022ff32e60ba1568f9c1f3eb11e514869a;11;2022;102173,7075;01/12/22;11461
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2022;85521,6675;30/11/22;453320
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;11;2022;45002,6625;30/11/22;30107
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2022;297736,8825;30/11/22;453319
35ce1a065051168e36824c114aa1fc63f643e3fcd9c90ca14cc52ab9a9b527be;11;2022;3701,4375;01/12/22;28003
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2022;120065,9175;30/11/22;453318
c1b126288f72bbad9b1b57f710fe86dbc8b78735f4e10ad4336c7b4b08185559;11;2022;298390,56;01/12/22;10958
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2022;9061,1925;30/11/22;453324
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;11;2022;55752,405;02/12/22;82962
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2022;8082,495;30/11/22;453323
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;11;2022;55752,4125;02/12/22;82963
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2022;12102,5625;30/11/22;453322
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;11;2022;55752,405;02/12/22;82961
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;11;2022;5318,4375;30/11/22;453321
88d31b93730ed52eb740e5007487a2e9ca48f071d0071eaefaf42e123cb932db;7;2022;132142,9575;03/08/22;39176
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2022;4864181,37;04/08/22;234009
df87b5390dd86fda1736d40e849af12da1ecee378d5dc6285d5bb249664ba18d;7;2022;32061,015;01/08/22;39817
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;7;2022;211660,56;31/07/22;382448
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;7;2022;142000,575;31/07/22;382447
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;7;2022;137020,695;04/08/22;232559
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;7;2022;10935,2775;31/07/22;382446
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;7;2022;9309,5175;31/07/22;382445
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;7;2022;66394,7325;05/08/22;186181
